西南财经大学,辽宁,2021,理科,683
湖南师范大学,河北,2021,理科,633
东北大学,云南,2021,文科,605
合肥工业大学宣城校区,江苏,2021,理科,365
辽宁大学,四川,2021,理科,618
石河子大学,陕西,2021,理科,488
浙江大学,四川,2021,理科,661
南昌大学,青海,2021,文科,489
中国药科大学,辽宁,2021,理科,647
四川大学,上海,2021,综合,566
东华大学,福建,2021,理科,569
中国地质大学（武汉）,四川,2021,理科,619
哈尔滨工业大学,吉林,2021,理科,627
西安交通大学,河南,2021,文科,625
内蒙古大学,广东,2021,文科,545
武汉理工大学,广东,2021,文科,593
兰州大学,吉林,2021,文科,590
北京外国语大学,宁夏,2021,文科,619
北京中医药大学,广东,2021,文科,594
南京大学,甘肃,2021,文科,681
重庆大学,青海,2021,理科,546
郑州大学,重庆,2021,理科,586
福州大学,辽宁,2021,理科,626
华北电力大学,云南,2021,文科,625
中国石油大学（华东）,青海,2021,理科,461
西南交通大学,江苏,2021,理科,381
东北林业大学,广东,2021,理科,541
南京农业大学,安徽,2021,理科,614
北京邮电大学,黑龙江,2021,文科,581
华北电力大学,甘肃,2021,理科,618
西北工业大学,河北,2021,文科,628
中国石油大学（北京）,新疆,2021,理科,536
湖南师范大学,宁夏,2021,文科,602
中南大学,安徽,2021,理科,654
清华大学,上海,2021,综合,622
四川农业大学,重庆,2021,文科,573
西南交通大学,贵州,2021,文科,621
北京化工大学,吉林,2021,文科,574
中央民族大学,重庆,2021,文科,619
中国政法大学,陕西,2021,理科,649
内蒙古大学,黑龙江,2021,理科,538
云南大学,广东,2021,文科,606
苏州大学,河南,2021,文科,659
南京理工大学,河南,2021,理科,612
中央民族大学,安徽,2021,文科,604
中南大学,河南,2021,理科,624
清华大学,甘肃,2021,理科,676
安徽大学,贵州,2021,理科,574
电子科技大学,江西,2021,文科,608
合肥工业大学,安徽,2021,理科,626
南京航空航天大学,浙江,2021,综合,678
上海外国语大学,河南,2021,文科,666
中国矿业大学,湖南,2021,体育理,740
西北农林科技大学,河北,2021,文科,598
武汉理工大学,甘肃,2021,文科,545
北京师范大学,浙江,2021,综合,674
东华大学,广西,2021,理科,600
北京邮电大学,广西,2021,理科,610
长安大学,四川,2021,文科,598
重庆大学,内蒙古,2021,文科,610
东北林业大学,广西,2021,理科,556
中国地质大学（北京）,福建,2021,理科,585
电子科技大学,四川,2021,理科,654
河海大学,陕西,2021,理科,582
哈尔滨工业大学（深圳）,辽宁,2021,理科,673
宁夏大学,河南,2021,文科,595
辽宁大学,山西,2021,文科,584
贵州大学,福建,2021,文科,575
哈尔滨工程大学,江西,2021,理科,576
延边大学,河北,2021,理科,607
海南大学,黑龙江,2021,理科,575
东北农业大学,贵州,2021,理科,498
贵州大学,河北,2021,文科,610
河北工业大学,河南,2021,理科,632
南京航空航天大学,河北,2021,理科,652
南京大学,四川,2021,文科,618
新疆大学,新疆,2021,理科,448
湖南大学,重庆,2021,理科,606
天津大学,重庆,2021,理科,633
北京大学,新疆,2021,理科,669
南昌大学,吉林,2021,文科,590
东北大学秦皇岛分校,云南,2021,理科,592
北京邮电大学,四川,2021,文科,604
石河子大学,新疆,2021,理科,434
石河子大学,浙江,2021,综合,589
中国人民大学,陕西,2021,文科,667
中国药科大学,山西,2021,文科,581
海南大学,浙江,2021,综合,603
华中师范大学,江西,2021,文科,604
北京交通大学,内蒙古,2021,理科,584
中国石油大学（北京）,湖北,2021,理科,605
中国地质大学（武汉）,贵州,2021,文科,616
延边大学,江苏,2021,理科,369
北京科技大学,内蒙古,2021,文科,594
南京师范大学,上海,2021,综合,538
哈尔滨工业大学,吉林,2021,文科,589
西北农林科技大学,甘肃,2021,文科,550
北京航空航天大学,安徽,2021,文科,618
东北师范大学,贵州,2021,文科,621
北京化工大学,湖北,2021,理科,579
复旦大学上海医学院,湖南,2021,理科,673
华北电力大学,重庆,2021,文科,593
电子科技大学,重庆,2021,理科,660
北京化工大学,宁夏,2021,理科,467
北京师范大学,辽宁,2021,理科,676
北京邮电大学,重庆,2021,理科,630
华北电力大学,四川,2021,理科,628
北京大学,云南,2021,理科,718
中国药科大学,河北,2021,文科,597
哈尔滨工业大学,云南,2021,理科,651
东北农业大学,安徽,2021,文科,619
东南大学,山西,2021,理科,647
对外经济贸易大学,新疆,2021,文科,571
天津大学,四川,2021,文科,604
延边大学,四川,2021,理科,452
北京大学,江西,2021,文科,641
广西大学,广东,2021,理科,565
南京大学,湖北,2021,文科,638
中国政法大学,江苏,2021,理科,401
中央财经大学,陕西,2021,文科,641
吉林大学,河南,2021,文科,661
吉林大学,陕西,2021,文科,603
南京大学,山西,2021,理科,654
中央财经大学,湖南,2021,理科,694
西安电子科技大学,青海,2021,理科,547
华中农业大学,重庆,2021,理科,580
中国药科大学,云南,2021,理科,612
中国海洋大学,安徽,2021,文科,614
大连理工大学,湖南,2021,理科,616
新疆大学,辽宁,2021,文科,566
中央财经大学,江西,2021,理科,652
中山大学,青海,2021,理科,584
青海大学,广东,2021,理科,504
重庆大学,湖北,2021,文科,636
辽宁大学,宁夏,2021,理科,531
浙江大学医学院,湖北,2021,理科,669
中国石油大学（华东）,甘肃,2021,理科,528
中国矿业大学,甘肃,2021,文科,608
中国农业大学,甘肃,2021,文科,557
华东师范大学,江西,2021,文科,621
海南大学,安徽,2021,文科,555
中国矿业大学,吉林,2021,文科,567
西南财经大学,云南,2021,理科,636
中国矿业大学（北京）,湖北,2021,理科,566
西南交通大学,黑龙江,2021,文科,572
北京工业大学,云南,2021,文科,618
北京林业大学,新疆,2021,文科,578
南开大学,广东,2021,理科,623
南开大学,江苏,2021,文科,416
河北工业大学,重庆,2021,理科,613
国防科技大学,河南,2021,理科,664
西北农林科技大学,甘肃,2021,理科,584
北京外国语大学,河北,2021,文科,648
北京科技大学,黑龙江,2021,理科,599
清华大学,贵州,2021,理科,703
华中师范大学,宁夏,2021,理科,564
海南大学,云南,2021,理科,577
东北师范大学,甘肃,2021,理科,559
南开大学,安徽,2021,理科,665
合肥工业大学宣城校区,甘肃,2021,文科,582
中国药科大学,四川,2021,理科,626
南京大学,山西,2021,文科,633
南京航空航天大学,河南,2021,理科,683
吉林大学,云南,2021,理科,643
上海交通大学,江苏,2021,理科,437
江南大学,青海,2021,理科,491
郑州大学,内蒙古,2021,理科,551
中山大学,广西,2021,文科,647
中南财经政法大学,吉林,2021,理科,602
贵州大学,安徽,2021,文科,600
江南大学,内蒙古,2021,理科,586
暨南大学,山西,2021,理科,609
江南大学,湖南,2021,理科,614
华东师范大学,江西,2021,理科,626
北京外国语大学,湖北,2021,文科,627
北京中医药大学,辽宁,2021,理科,535
大连理工大学,湖北,2021,文科,595
中国人民大学,贵州,2021,理科,673
辽宁大学,安徽,2021,理科,603
清华大学,湖北,2021,文科,647
延边大学,四川,2021,文科,589
西南交通大学,广西,2021,理科,585
延边大学,福建,2021,理科,554
北京工业大学,山西,2021,理科,615
东北师范大学,河南,2021,理科,587
天津大学,辽宁,2021,理科,638
中国海洋大学,甘肃,2021,文科,569
对外经济贸易大学,上海,2021,综合,543
北京理工大学,陕西,2021,文科,596
湖南大学,江西,2021,文科,613
南京大学,湖南,2021,文科,660
西北农林科技大学,湖南,2021,文科,617
中国地质大学（武汉）,吉林,2021,文科,581
大连理工大学,福建,2021,理科,663
太原理工大学,新疆,2021,理科,517
华中农业大学,江西,2021,文科,608
西藏大学,湖南,2021,理科,497
北京林业大学,河北,2021,理科,657
贵州大学,辽宁,2021,理科,550
中国石油大学（北京）,广西,2021,文科,494
华中师范大学,吉林,2021,理科,573
大连理工大学,重庆,2021,理科,612
江南大学,黑龙江,2021,理科,578
武汉大学,陕西,2021,理科,665
武汉理工大学,贵州,2021,文科,615
北京交通大学,云南,2021,文科,616
中国传媒大学,山西,2021,理科,621
中国石油大学（华东）,辽宁,2021,理科,583
南京师范大学,山西,2021,理科,597
武汉大学,河北,2021,理科,676
中国矿业大学,贵州,2021,文科,608
